dataset_name,dataset_url,dataset_download_date,dataset_last_updated
"December 14, 2017 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2017/20171214-ahfc.htm,09/22/2023,N/A
"December 14, 2017 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2017/20171214-reg.htm,09/22/2023,N/A
"December 18, 2017 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2017/20171218-jc.htm,09/22/2023,N/A
"December 19, 2017 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2017/20171219-spec.htm,09/22/2023,N/A
2017 Austin Energy Utility Oversight Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_aeuoc_index.htm,09/22/2023,N/A
2017 Audit and Finance Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_afc_index.htm,09/22/2023,N/A
2017 Austin Housing Finance Corporation (AHFC) Board of Directors Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_ahfc_index.htm,09/22/2023,N/A
2017 Housing and Planning Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_hpc_index.htm,09/22/2023,N/A
Archive: Council Meetings Held in 2017 | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_master_index.htm,09/22/2023,N/A
2017 Mobility Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2017/2017_mobc_index.htm,09/22/2023,N/A
"January 22, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180122-jc.htm,09/22/2023,N/A
"January 23, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180123-hpc.htm,09/22/2023,N/A
"January 24, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180124-aeuoc.htm,09/22/2023,N/A
"January 24, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180124-afc.htm,09/22/2023,N/A
"January 25, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180125-mobc.htm,09/22/2023,N/A
"January 29, 2018 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180129-rac.htm,09/22/2023,N/A
"January 30, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180130-wrk.htm,09/22/2023,N/A
"February 1, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180201-reg.htm,09/22/2023,N/A
"February 5, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180205-jc.htm,09/22/2023,N/A
"February 6, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180206-spec.htm,09/22/2023,N/A
"February 7, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180207-wrk.htm,09/22/2023,N/A
"February 8, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180208-jc.htm,09/22/2023,N/A
"February 13, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180213-wrk.htm,09/22/2023,N/A
"February 14, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180214-hhsc.htm,09/22/2023,N/A
"February 15, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180215-reg.htm,09/22/2023,N/A
"February 27, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180227-wrk.htm,09/22/2023,N/A
"February 28, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180228-afc.htm,09/22/2023,N/A
"March 1, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180301-ahfc.htm,09/22/2023,N/A
"March 1, 2018 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180301-reg.htm,09/22/2023,N/A
"March 7, 2018 Austin City Council Budget Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180307-wrk.htm,09/22/2023,N/A
"March 8, 2018 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180308-reg.htm,09/22/2023,N/A
"March 19, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180319-dis.htm,09/22/2023,N/A
"March 20, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180320-wrk.htm,09/22/2023,N/A
"March 22, 2018 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180322-reg.htm,09/22/2023,N/A
"March 27, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180327-hpc.htm,09/22/2023,N/A
"March 28, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180328-aeuoc.htm,09/22/2023,N/A
"March 28, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180328-afc.htm,09/22/2023,N/A
"April 4, 2018 Austin City Council Budget Work Session (1:00PM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180404-wrk1.htm,09/22/2023,N/A
"April 4, 2018 Austin City Council Budget Work Session (09:00AM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180404-wrk.htm,09/22/2023,N/A
"April 5, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180405-afc.htm,09/22/2023,N/A
"April 10, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180410-wrk.htm,09/22/2023,N/A
"April 11, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180411-hhsc.htm,09/22/2023,N/A
"April 12, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180412-ahfc.htm,09/22/2023,N/A
"April 12, 2018 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180412-reg.htm,09/22/2023,N/A
"April 17, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180417-mobc.htm,09/22/2023,N/A
"April 18, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180418-jc.htm,09/22/2023,N/A
"April 19, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180419-jc.htm,09/22/2023,N/A
"April 24, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180424-wrk.htm,09/22/2023,N/A
"April 25, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180425-aeuoc.htm,09/22/2023,N/A
"April 25, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180425-afc.htm,09/22/2023,N/A
"April 26, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180426-ahfc.htm,09/22/2023,N/A
"April 26, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180426-reg.htm,09/22/2023,N/A
"May 1, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180501-dis.htm,09/22/2023,N/A
"May 8, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180508-wrk.htm,09/22/2023,N/A
"May 10, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180510-ahfc.htm,09/22/2023,N/A
"May 10, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180510-reg.htm,09/22/2023,N/A
"May 15, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180515-dis.htm,09/22/2023,N/A
"May 16, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180516-hhsc.htm,09/22/2023,N/A
"May 21, 2018 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180521-rac.htm,09/22/2023,N/A
"May 22, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180522-wrk.htm,09/22/2023,N/A
"May 23, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180523-aeuoc.htm,09/22/2023,N/A
"May 23, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180523-afc.htm,09/22/2023,N/A
"May 24, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180524-ahfc.htm,09/22/2023,N/A
"May 24, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180524-reg.htm,09/22/2023,N/A
"May 24, 2018 Tax Increment Financing (TIF #17) Board of Directors - Waller Creek Tunnel Project Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180524-tif.htm,09/22/2023,N/A
"May 29, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180529-spec.htm,09/22/2023,N/A
"May 31, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180531-hpc.htm,09/22/2023,N/A
"June 2, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180602-spec.htm,09/22/2023,N/A
"June 5, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180605-spec.htm,09/22/2023,N/A
"June 12, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180612-wrk.htm,09/22/2023,N/A
"June 13, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180613-hhsc.htm,09/22/2023,N/A
"June 13, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180613-spec.htm,09/22/2023,N/A
"June 14, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180614-reg.htm,09/22/2023,N/A
"June 18, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180618-jc.htm,09/22/2023,N/A
"June 21, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180621-mobc.htm,09/22/2023,N/A
"June 21, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180621-spec.htm,09/22/2023,N/A
"June 25, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180625-afc.htm,09/22/2023,N/A
"June 26, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180626-dis.htm,09/22/2023,N/A
"June 26, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180626-wrk.htm,09/22/2023,N/A
"June 27, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180627-aeuoc.htm,09/22/2023,N/A
"June 27, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180627-afc.htm,09/22/2023,N/A
"June 27, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180627-spec.htm,09/22/2023,N/A
"June 28, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180628-reg.htm,09/22/2023,N/A
"August 1, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180801-spec.htm,09/22/2023,N/A
"August 1, 2018 Austin City Council Budget Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180801-wrk.htm,09/22/2023,N/A
"August 6, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180806-dis.htm,09/22/2023,N/A
"August 6, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180806-spec.htm,09/22/2023,N/A
"August 7, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180807-spec.htm,09/22/2023,N/A
"August 7, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180807-wrk.htm,09/22/2023,N/A
"August 8, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180808-hhsc.htm,09/22/2023,N/A
"August 9, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180809-reg.htm,09/22/2023,N/A
"August 13, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180813-jc.htm,09/22/2023,N/A
"August 14, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180814-afc.htm,09/22/2023,N/A
"August 14, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180814-hpc.htm,09/22/2023,N/A
"August 15, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180815-spec.htm,09/22/2023,N/A
"August 15, 2018 Austin City Council Budget Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180815-wrk.htm,09/22/2023,N/A
"August 16, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180816-mobc.htm,09/22/2023,N/A
"August 21, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180821-wrk.htm,09/22/2023,N/A
"August 22, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180822-reg.htm,09/22/2023,N/A
"August 23, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180823-ahfc.htm,09/22/2023,N/A
"August 23, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180823-reg.htm,09/22/2023,N/A
"August 28, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180828-wrk.htm,09/22/2023,N/A
"August 29, 2018 Austin City Council Budget Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180829-wrk.htm,09/22/2023,N/A
"August 30, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180830-ahfc.htm,09/22/2023,N/A
"August 30, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180830-reg.htm,09/22/2023,N/A
"September 6, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180906-spec.htm,09/22/2023,N/A
"September 11, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180911-ahfc.htm,09/22/2023,N/A
"September 11, 2018 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180911-mlgc.htm,09/22/2023,N/A
"September 11, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180911-reg.htm,09/22/2023,N/A
"September 12, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180912-ahfc.htm,09/22/2023,N/A
"September 12, 2018 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180912-mlgc.htm,09/22/2023,N/A
"September 12, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180912-reg.htm,09/22/2023,N/A
"September 13, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180913-ahfc.htm,09/22/2023,N/A
"September 13, 2018 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180913-mlgc.htm,09/22/2023,N/A
"September 13, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180913-reg.htm,09/22/2023,N/A
"September 14, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180914-dis.htm,09/22/2023,N/A
"September 17, 2018 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180917-rac.htm,09/22/2023,N/A
"September 18, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180918-wrk.htm,09/22/2023,N/A
"September 20, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180920-ahfc.htm,09/22/2023,N/A
"September 20, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180920-reg.htm,09/22/2023,N/A
"September 25, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180925-hpc.htm,09/22/2023,N/A
"September 26, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180926-aeuoc.htm,09/22/2023,N/A
"September 26, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20180926-afc.htm,09/22/2023,N/A
"October 2, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181002-wrk.htm,09/22/2023,N/A
"October 4, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181004-reg.htm,09/22/2023,N/A
"October 8, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181008-jc.htm,09/22/2023,N/A
"October 10, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181010-hhsc.htm,09/22/2023,N/A
"October 11, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181011-dis.htm,09/22/2023,N/A
"October 11, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181011-mobc.htm,09/22/2023,N/A
"October 16, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181016-wrk.htm,09/22/2023,N/A
"October 18, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181018-ahfc.htm,09/22/2023,N/A
"October 18, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181018-reg.htm,09/22/2023,N/A
"October 24, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181024-aeuoc.htm,09/22/2023,N/A
"October 24, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181024-afc.htm,09/22/2023,N/A
"October 30, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181030-wrk.htm,09/22/2023,N/A
"November 1, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181101-reg.htm,09/22/2023,N/A
"November 13, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181113-wrk.htm,09/22/2023,N/A
"November 15, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181115-ahfc.htm,09/22/2023,N/A
"November 15, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181115-reg.htm,09/22/2023,N/A
"November 19, 2018 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181119-rac.htm,09/22/2023,N/A
"November 20, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181120-spec.htm,09/22/2023,N/A
"November 27, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181127-dis.htm,09/22/2023,N/A
"November 27, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181127-wrk.htm,09/22/2023,N/A
"November 28, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181128-dis.htm,09/22/2023,N/A
"November 29, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181129-reg.htm,09/22/2023,N/A
"December 3, 2018 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181203-jc.htm,09/22/2023,N/A
"December 4, 2018 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181204-hpc.htm,09/22/2023,N/A
"December 5, 2018 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181205-afc.htm,09/22/2023,N/A
"December 5, 2018 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181205-dis.htm,09/22/2023,N/A
"December 6, 2018 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181206-aeuoc.htm,09/22/2023,N/A
"December 6, 2018 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181206-mobc.htm,09/22/2023,N/A
"December 11, 2018 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181211-wrk.htm,09/22/2023,N/A
"December 12, 2018 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181212-hhsc.htm,09/22/2023,N/A
"December 13, 2018 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181213-ahfc.htm,09/22/2023,N/A
"December 13, 2018 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181213-reg.htm,09/22/2023,N/A
"December 19, 2018 Health &amp; Human Services Committee Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181219-hhsc.htm,09/22/2023,N/A
"December 19, 2018 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2018/20181219-spec.htm,09/22/2023,N/A
2018 Austin Energy Utility Oversight Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_aeuoc_index.htm,09/22/2023,N/A
2018 Audit and Finance Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_afc_index.htm,09/22/2023,N/A
2018 Austin Housing Finance Corporation (AHFC) Board of Directors Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_ahfc_index.htm,09/22/2023,N/A
2018 Housing and Planning Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_hpc_index.htm,09/22/2023,N/A
Archive: Council Meetings Held in 2018 | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_master_index.htm,09/22/2023,N/A
2018 Mobility Committee Meetings | AustinTexas.gov,https://austintexas.gov/department/city-council/2018/2018_mobc_index.htm,09/22/2023,N/A
"January 7, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190107-reg.htm,09/22/2023,N/A
"January 23, 2019 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190123-rac.htm,09/22/2023,N/A
"January 29, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190129-wrk.htm,09/22/2023,N/A
"January 31, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190131-ahfc.htm,09/22/2023,N/A
"January 31, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190131-reg.htm,09/22/2023,N/A
"February 5, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190205-dis.htm,09/22/2023,N/A
"February 5, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190205-wrk.htm,09/22/2023,N/A
"February 7, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190207-reg.htm,09/22/2023,N/A
"February 12, 2019 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190212-hpc.htm,09/22/2023,N/A
"February 13, 2019 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190213-hhsc.htm,09/22/2023,N/A
"February 14, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190214-spec.htm,09/22/2023,N/A
"February 19, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190219-wrk.htm,09/22/2023,N/A
"February 21, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190221-reg.htm,09/22/2023,N/A
"February 26, 2019 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190226-jc.htm,09/22/2023,N/A
"February 27, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190227-aeuoc.htm,09/22/2023,N/A
"February 27, 2019 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190227-afc.htm,09/22/2023,N/A
"February 28, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190228-mobc.htm,09/22/2023,N/A
"March 4, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190304-spec.htm,09/22/2023,N/A
